sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;wheelSpeed;
1562328612;442311;1562328612;442322;1562328612;442224;2.7;
1562328612;452632;1562328612;452644;1562328612;452543;2.7;
1562328612;462343;1562328612;462354;1562328612;462261;2.7;
1562328612;472373;1562328612;472383;1562328612;472280;2.7;
1562328612;482392;1562328612;482405;1562328612;482299;2.7;
1562328612;492304;1562328612;492314;1562328612;492218;2.7;
1562328612;502319;1562328612;502330;1562328612;502236;2.7;
1562328612;512332;1562328612;512342;1562328612;512255;2.7;
1562328612;522374;1562328612;522386;1562328612;522275;2.7;
1562328612;532583;1562328612;532596;1562328612;532493;2.7;
1562328612;542303;1562328612;542314;1562328612;542212;2.7;
1562328612;552346;1562328612;552361;1562328612;552230;2.7;
1562328612;562588;1562328612;562603;1562328612;562549;2.7;
1562328612;572363;1562328612;572377;1562328612;572268;2.7;
1562328612;582397;1562328612;582408;1562328612;582286;2.6;
1562328612;592322;1562328612;592333;1562328612;592205;2.7;
1562328612;602314;1562328612;602325;1562328612;602225;2.6;
1562328612;612620;1562328612;612632;1562328612;612543;2.7;
1562328612;622380;1562328612;622392;1562328612;622261;2.7;
1562328612;632380;1562328612;632391;1562328612;632280;2.7;
1562328612;642379;1562328612;642391;1562328612;642299;2.7;
1562328612;652376;1562328612;652390;1562328612;652218;2.7;
1562328612;662326;1562328612;662339;1562328612;662236;2.7;
1562328612;672345;1562328612;672356;1562328612;672255;2.7;
1562328612;682369;1562328612;682382;1562328612;682275;2.7;
1562328612;692582;1562328612;692594;1562328612;692493;2.8;
1562328612;702312;1562328612;702323;1562328612;702212;2.7;
1562328612;712322;1562328612;712332;1562328612;712230;2.8;
1562328612;722581;1562328612;722592;1562328612;722549;2.8;
1562328612;732369;1562328612;732381;1562328612;732268;2.7;
1562328612;742252;1562328612;742262;1562328612;742186;2.7;
1562328612;752329;1562328612;752343;1562328612;752205;2.7;
1562328612;762316;1562328612;762327;1562328612;762225;2.7;
1562328612;772626;1562328612;772637;1562328612;772543;2.7;
1562328612;782373;1562328612;782384;1562328612;782262;2.7;
1562328612;792302;1562328612;792313;1562328612;792180;2.7;
1562328612;802378;1562328612;802389;1562328612;802299;2.7;
1562328612;812317;1562328612;812329;1562328612;812218;2.7;
1562328612;822328;1562328612;822341;1562328612;822236;2.7;
1562328612;832362;1562328612;832372;1562328612;832256;2.7;
1562328612;842353;1562328612;842362;1562328612;842275;2.7;
1562328612;852590;1562328612;852601;1562328612;852493;2.7;
1562328612;862301;1562328612;862312;1562328612;862212;2.7;
1562328612;872330;1562328612;872342;1562328612;872232;2.7;
1562328612;882489;1562328612;882500;1562328612;882450;2.8;
1562328612;892378;1562328612;892389;1562328612;892268;2.8;
1562328612;902269;1562328612;902280;1562328612;902186;2.8;
1562328612;912291;1562328612;912302;1562328612;912205;2.8;
1562328612;922311;1562328612;922320;1562328612;922225;2.8;
1562328612;932616;1562328612;932625;1562328612;932543;2.8;
1562328612;942350;1562328612;942363;1562328612;942262;2.8;
1562328612;952325;1562328612;952346;1562328612;952180;2.8;
1562328612;962425;1562328612;962445;1562328612;962300;2.8;
1562328612;972375;1562328612;972397;1562328612;972218;2.8;
1562328612;982414;1562328612;982438;1562328612;982237;2.8;
1562328612;992394;1562328612;992414;1562328612;992256;2.8;
1562328613;2319;1562328613;2338;1562328613;2175;2.8;
1562328613;12588;1562328613;12603;1562328613;12493;2.8;
1562328613;22319;1562328613;22333;1562328613;22212;2.8;
1562328613;32310;1562328613;32322;1562328613;32230;2.8;
1562328613;42345;1562328613;42357;1562328613;42249;2.8;
1562328613;52375;1562328613;52384;1562328613;52268;2.8;
1562328613;62269;1562328613;62282;1562328613;62187;2.8;
1562328613;72284;1562328613;72294;1562328613;72205;2.8;
1562328613;82365;1562328613;82378;1562328613;82227;2.8;
1562328613;92647;1562328613;92659;1562328613;92543;2.8;
1562328613;102361;1562328613;102372;1562328613;102261;2.8;
1562328613;112277;1562328613;112289;1562328613;112180;2.8;
1562328613;122399;1562328613;122412;1562328613;122299;2.8;
1562328613;132370;1562328613;132390;1562328613;132218;2.9;
1562328613;142366;1562328613;142387;1562328613;142237;2.9;
1562328613;152458;1562328613;152480;1562328613;152256;2.8;
1562328613;162298;1562328613;162318;1562328613;162174;2.9;
1562328613;172592;1562328613;172608;1562328613;172493;2.9;
1562328613;182357;1562328613;182370;1562328613;182212;2.9;
1562328613;192322;1562328613;192335;1562328613;192230;2.9;
1562328613;202324;1562328613;202335;1562328613;202249;2.9;
1562328613;212347;1562328613;212357;1562328613;212268;2.9;
1562328613;222308;1562328613;222320;1562328613;222187;2.9;
1562328613;232296;1562328613;232308;1562328613;232206;2.9;
1562328613;242310;1562328613;242322;1562328613;242225;2.8;
1562328613;252701;1562328613;252720;1562328613;252543;2.8;
1562328613;262341;1562328613;262350;1562328613;262262;2.8;
1562328613;272258;1562328613;272270;1562328613;272181;2.9;
1562328613;282487;1562328613;282505;1562328613;282299;2.8;
1562328613;292348;1562328613;292367;1562328613;292218;2.8;
1562328613;302366;1562328613;302385;1562328613;302237;2.9;
1562328613;312374;1562328613;312393;1562328613;312255;2.9;
1562328613;322294;1562328613;322313;1562328613;322175;2.9;
1562328613;332616;1562328613;332637;1562328613;332493;2.9;
1562328613;342300;1562328613;342313;1562328613;342213;2.9;
1562328613;352372;1562328613;352392;1562328613;352231;2.9;
1562328613;362333;1562328613;362347;1562328613;362249;3;
1562328613;372392;1562328613;372411;1562328613;372268;2.9;
1562328613;382308;1562328613;382323;1562328613;382187;2.9;
1562328613;392298;1562328613;392312;1562328613;392206;2.9;
1562328613;402301;1562328613;402312;1562328613;402224;2.9;
1562328613;412619;1562328613;412630;1562328613;412543;2.9;
1562328613;422347;1562328613;422359;1562328613;422262;2.9;
1562328613;432264;1562328613;432278;1562328613;432180;2.9;
1562328613;442374;1562328613;442385;1562328613;442299;2.9;
1562328613;452316;1562328613;452329;1562328613;452220;2.9;
1562328613;462316;1562328613;462326;1562328613;462236;2.9;
1562328613;472339;1562328613;472349;1562328613;472256;2.9;
1562328613;482275;1562328613;482289;1562328613;482176;2.9;
1562328613;492591;1562328613;492606;1562328613;492493;2.9;
1562328613;502293;1562328613;502304;1562328613;502212;2.9;
1562328613;512312;1562328613;512323;1562328613;512231;2.9;
1562328613;522323;1562328613;522334;1562328613;522249;2.9;
1562328613;532248;1562328613;532259;1562328613;532168;3;
1562328613;542265;1562328613;542276;1562328613;542186;3;
1562328613;552300;1562328613;552312;1562328613;552206;3;
1562328613;562321;1562328613;562332;1562328613;562225;3;
1562328613;572432;1562328613;572444;1562328613;572343;3;
1562328613;582299;1562328613;582313;1562328613;582162;3.1;
1562328613;592327;1562328613;592347;1562328613;592181;3;
1562328613;602535;1562328613;602548;1562328613;602500;3;
1562328613;612300;1562328613;612311;1562328613;612218;3;
1562328613;622336;1562328613;622353;1562328613;622237;3;
1562328613;632352;1562328613;632366;1562328613;632256;3;
1562328613;642262;1562328613;642276;1562328613;642175;3;
1562328613;652610;1562328613;652623;1562328613;652493;3;
1562328613;662296;1562328613;662306;1562328613;662212;3.1;
1562328613;672315;1562328613;672325;1562328613;672231;3;
1562328613;682387;1562328613;682406;1562328613;682249;3;
1562328613;692261;1562328613;692274;1562328613;692168;3;
1562328613;702262;1562328613;702273;1562328613;702186;3;
1562328613;712288;1562328613;712299;1562328613;712205;3;
1562328613;722329;1562328613;722341;1562328613;722225;3;
1562328613;732630;1562328613;732641;1562328613;732544;3;
1562328613;742258;1562328613;742268;1562328613;742162;3;
1562328613;752286;1562328613;752299;1562328613;752181;3.1;
1562328613;762536;1562328613;762549;1562328613;762500;3.1;
1562328613;772313;1562328613;772326;1562328613;772219;3.1;
1562328613;782340;1562328613;782352;1562328613;782237;3.1;
1562328613;792276;1562328613;792287;1562328613;792156;3.1;
1562328613;802308;1562328613;802328;1562328613;802175;3.1;
1562328613;812570;1562328613;812581;1562328613;812493;3.1;
1562328613;822307;1562328613;822317;1562328613;822212;3.1;
1562328613;832315;1562328613;832326;1562328613;832231;3.1;
1562328613;842322;1562328613;842332;1562328613;842249;3.1;
1562328613;852267;1562328613;852280;1562328613;852168;3.1;
1562328613;862275;1562328613;862286;1562328613;862187;3.1;
1562328613;872285;1562328613;872298;1562328613;872206;3.1;
1562328613;882357;1562328613;882374;1562328613;882228;3.1;
1562328613;892672;1562328613;892688;1562328613;892544;3.1;
1562328613;902243;1562328613;902254;1562328613;902162;3.1;
1562328613;912275;1562328613;912288;1562328613;912181;3.1;
1562328613;922534;1562328613;922547;1562328613;922500;3.1;
1562328613;932293;1562328613;932306;1562328613;932218;3;
1562328613;942314;1562328613;942326;1562328613;942237;3.1;
1562328613;952276;1562328613;952291;1562328613;952156;3.1;
1562328613;962256;1562328613;962266;1562328613;962175;3.2;
1562328613;972585;1562328613;972600;1562328613;972493;3.2;
1562328613;982324;1562328613;982344;1562328613;982212;3.2;
1562328613;992343;1562328613;992355;1562328613;992231;3.1;
1562328614;2335;1562328614;2346;1562328614;2249;3.1;
1562328614;12258;1562328614;12270;1562328614;12168;3.2;
1562328614;22281;1562328614;22297;1562328614;22187;3.2;
1562328614;32301;1562328614;32314;1562328614;32207;3.2;
1562328614;42306;1562328614;42318;1562328614;42225;3.2;
1562328614;52644;1562328614;52663;1562328614;52544;3.2;
1562328614;62244;1562328614;62257;1562328614;62162;3.2;
1562328614;72275;1562328614;72287;1562328614;72182;3.1;
1562328614;82543;1562328614;82555;1562328614;82500;3.1;
1562328614;92314;1562328614;92325;1562328614;92219;3.1;
1562328614;102321;1562328614;102331;1562328614;102237;3;
1562328614;112252;1562328614;112262;1562328614;112155;3;
1562328614;122267;1562328614;122279;1562328614;122175;3;
1562328614;132580;1562328614;132593;1562328614;132494;3;
1562328614;142300;1562328614;142315;1562328614;142212;3;
1562328614;152335;1562328614;152347;1562328614;152231;3.1;
1562328614;162327;1562328614;162337;1562328614;162249;3.1;
1562328614;172250;1562328614;172260;1562328614;172168;3.1;
1562328614;182292;1562328614;182306;1562328614;182187;3.2;
1562328614;192299;1562328614;192310;1562328614;192206;3.2;
1562328614;202301;1562328614;202312;1562328614;202225;3.2;
1562328614;212624;1562328614;212638;1562328614;212544;3.2;
1562328614;222258;1562328614;222270;1562328614;222162;3.2;
1562328614;232264;1562328614;232275;1562328614;232181;3.2;
1562328614;242532;1562328614;242542;1562328614;242500;3.2;
1562328614;252348;1562328614;252359;1562328614;252219;3.2;
1562328614;262317;1562328614;262327;1562328614;262237;3.2;
1562328614;272241;1562328614;272252;1562328614;272156;3.2;
1562328614;282280;1562328614;282294;1562328614;282176;3.2;
1562328614;292585;1562328614;292596;1562328614;292493;3.2;
1562328614;302286;1562328614;302296;1562328614;302212;3.1;
1562328614;312313;1562328614;312324;1562328614;312231;3.1;
1562328614;322345;1562328614;322355;1562328614;322250;3.1;
1562328614;332257;1562328614;332269;1562328614;332169;3.1;
1562328614;342270;1562328614;342281;1562328614;342187;3.1;
1562328614;352370;1562328614;352389;1562328614;352206;3.1;
1562328614;362151;1562328614;362170;1562328614;362026;3.2;
1562328614;372668;1562328614;372689;1562328614;372544;3.2;
1562328614;382350;1562328614;382371;1562328614;382162;3.2;
1562328614;392341;1562328614;392361;1562328614;392181;3.2;
1562328614;402546;1562328614;402567;1562328614;402500;3.2;
1562328614;412342;1562328614;412362;1562328614;412219;3.2;
1562328614;422278;1562328614;422298;1562328614;422137;3.2;
1562328614;432251;1562328614;432264;1562328614;432158;3.2;
1562328614;442251;1562328614;442262;1562328614;442175;3.2;
1562328614;452598;1562328614;452611;1562328614;452494;3.2;
1562328614;462290;1562328614;462300;1562328614;462212;3.2;
1562328614;472362;1562328614;472381;1562328614;472231;3.2;
1562328614;482363;1562328614;482378;1562328614;482250;3.2;
1562328614;492252;1562328614;492264;1562328614;492168;3.2;
1562328614;502268;1562328614;502279;1562328614;502187;3.1;
1562328614;512291;1562328614;512302;1562328614;512206;3.1;
1562328614;522303;1562328614;522313;1562328614;522226;3.1;
1562328614;532618;1562328614;532629;1562328614;532544;3.1;
1562328614;542239;1562328614;542250;1562328614;542162;3.1;
1562328614;552326;1562328614;552345;1562328614;552181;3.1;
1562328614;562537;1562328614;562550;1562328614;562500;3.2;
1562328614;572300;1562328614;572311;1562328614;572219;3.2;
1562328614;582255;1562328614;582268;1562328614;582137;3.2;
1562328614;592241;1562328614;592253;1562328614;592156;3.2;
1562328614;602257;1562328614;602266;1562328614;602176;3.2;
1562328614;612744;1562328614;612763;1562328614;612694;3.2;
1562328614;622312;1562328614;622325;1562328614;622213;3.2;
1562328614;632310;1562328614;632319;1562328614;632231;3.2;
1562328614;642336;1562328614;642350;1562328614;642250;3.2;
1562328614;652276;1562328614;652292;1562328614;652171;3.2;
1562328614;662271;1562328614;662283;1562328614;662188;3.2;
1562328614;672305;1562328614;672317;1562328614;672206;3.2;
1562328614;682324;1562328614;682335;1562328614;682227;3.2;
1562328614;692631;1562328614;692641;1562328614;692544;3.2;
1562328614;702255;1562328614;702268;1562328614;702162;3.2;
1562328614;712267;1562328614;712278;1562328614;712181;3.1;
1562328614;722555;1562328614;722569;1562328614;722501;3.1;
1562328614;732307;1562328614;732318;1562328614;732219;3.1;
1562328614;742222;1562328614;742234;1562328614;742137;3.1;
1562328614;752262;1562328614;752275;1562328614;752156;3.1;
1562328614;762265;1562328614;762278;1562328614;762175;3.2;
1562328614;772578;1562328614;772590;1562328614;772494;3.2;
1562328614;782313;1562328614;782324;1562328614;782212;3.2;
1562328614;792227;1562328614;792239;1562328614;792131;3.3;
1562328614;802326;1562328614;802336;1562328614;802250;3.3;
1562328614;812254;1562328614;812266;1562328614;812169;3.3;
1562328614;822273;1562328614;822286;1562328614;822187;3.3;
1562328614;832295;1562328614;832305;1562328614;832208;3.3;
1562328614;842303;1562328614;842314;1562328614;842226;3.3;
1562328614;852341;1562328614;852352;1562328614;852244;3.3;
1562328614;862241;1562328614;862251;1562328614;862162;3.3;
1562328614;872275;1562328614;872286;1562328614;872181;3.3;
1562328614;882543;1562328614;882555;1562328614;882501;3.3;
1562328614;892306;1562328614;892318;1562328614;892219;3.3;
1562328614;902211;1562328614;902221;1562328614;902137;3.2;
1562328614;912243;1562328614;912256;1562328614;912156;3.2;
1562328614;922258;1562328614;922269;1562328614;922176;3.2;
1562328614;932618;1562328614;932640;1562328614;932494;3.2;
1562328614;942313;1562328614;942326;1562328614;942213;3.2;
1562328614;952243;1562328614;952256;1562328614;952131;3.2;
1562328614;962327;1562328614;962338;1562328614;962250;3.3;
1562328614;972244;1562328614;972256;1562328614;972169;3.4;
1562328614;982300;1562328614;982312;1562328614;982187;3.3;
1562328614;992296;1562328614;992307;1562328614;992206;3.3;
1562328615;2205;1562328615;2216;1562328615;2125;3.3;
1562328615;12519;1562328615;12530;1562328615;12444;3.3;
1562328615;22250;1562328615;22261;1562328615;22162;3.3;
1562328615;32329;1562328615;32348;1562328615;32181;3.3;
1562328615;42530;1562328615;42541;1562328615;42500;3.3;
1562328615;52337;1562328615;52347;1562328615;52219;3.3;
1562328615;62213;1562328615;62223;1562328615;62137;3.4;
1562328615;72267;1562328615;72280;1562328615;72156;3.4;
1562328615;82277;1562328615;82288;1562328615;82177;3.4;
1562328615;92575;1562328615;92587;1562328615;92494;3.3;
1562328615;102306;1562328615;102317;1562328615;102212;3.3;
1562328615;112231;1562328615;112242;1562328615;112131;3.3;
1562328615;122482;1562328615;122492;1562328615;122450;3.2;
1562328615;132317;1562328615;132336;1562328615;132169;3.3;
1562328615;142263;1562328615;142274;1562328615;142187;3.3;
1562328615;152329;1562328615;152340;1562328615;152206;3.3;
1562328615;162204;1562328615;162214;1562328615;162125;3.4;
1562328615;172520;1562328615;172531;1562328615;172444;3.4;
1562328615;182264;1562328615;182278;1562328615;182163;3.4;
1562328615;192281;1562328615;192294;1562328615;192181;3.4;
1562328615;202537;1562328615;202547;1562328615;202501;3.3;
1562328615;212197;1562328615;212208;1562328615;212118;3.4;
1562328615;222226;1562328615;222237;1562328615;222137;3.4;
1562328615;232254;1562328615;232265;1562328615;232156;3.4;
1562328615;242261;1562328615;242273;1562328615;242175;3.4;
1562328615;252579;1562328615;252591;1562328615;252494;3.4;
1562328615;262200;1562328615;262211;1562328615;262113;3.4;
1562328615;272239;1562328615;272252;1562328615;272131;3.4;
1562328615;282371;1562328615;282383;1562328615;282250;3.4;
1562328615;292254;1562328615;292265;1562328615;292168;3.4;
1562328615;302313;1562328615;302333;1562328615;302188;3.4;
1562328615;312334;1562328615;312347;1562328615;312206;3.3;
1562328615;322222;1562328615;322233;1562328615;322125;3.4;
1562328615;332515;1562328615;332526;1562328615;332444;3.4;
1562328615;342252;1562328615;342263;1562328615;342162;3.4;
1562328615;352295;1562328615;352308;1562328615;352182;3.5;
1562328615;362079;1562328615;362090;1562328615;362001;3.5;
1562328615;372215;1562328615;372226;1562328615;372119;3.5;
1562328615;382234;1562328615;382245;1562328615;382137;3.5;
1562328615;392272;1562328615;392284;1562328615;392156;3.5;
1562328615;402274;1562328615;402285;1562328615;402176;3.5;
1562328615;412573;1562328615;412584;1562328615;412494;3.5;
1562328615;422384;1562328615;422403;1562328615;422213;3.6;
1562328615;432213;1562328615;432222;1562328615;432132;3.6;
1562328615;442325;1562328615;442334;1562328615;442250;3.6;
1562328615;452284;1562328615;452294;1562328615;452169;3.6;
1562328615;462278;1562328615;462292;1562328615;462187;3.6;
1562328615;472302;1562328615;472313;1562328615;472206;3.6;
1562328615;482224;1562328615;482236;1562328615;482126;3.5;
1562328615;492538;1562328615;492553;1562328615;492444;3.5;
1562328615;502260;1562328615;502273;1562328615;502163;3.5;
1562328615;512299;1562328615;512313;1562328615;512181;3.6;
1562328615;522322;1562328615;522341;1562328615;522200;3.7;
1562328615;532257;1562328615;532276;1562328615;532119;3.7;
1562328615;542226;1562328615;542236;1562328615;542137;3.7;
1562328615;552278;1562328615;552289;1562328615;552156;3.7;
1562328615;562264;1562328615;562275;1562328615;562175;3.7;
1562328615;572571;1562328615;572582;1562328615;572494;3.7;
1562328615;582210;1562328615;582223;1562328615;582113;3.7;
1562328615;592234;1562328615;592246;1562328615;592132;3.7;
1562328615;602332;1562328615;602342;1562328615;602251;3.8;
1562328615;612302;1562328615;612322;1562328615;612169;3.8;
1562328615;622287;1562328615;622299;1562328615;622187;3.8;
1562328615;632322;1562328615;632335;1562328615;632206;3.8;
1562328615;642205;1562328615;642216;1562328615;642126;3.8;
1562328615;652545;1562328615;652557;1562328615;652444;3.7;
1562328615;662261;1562328615;662273;1562328615;662163;3.7;
1562328615;672276;1562328615;672286;1562328615;672181;3.7;
1562328615;682291;1562328615;682303;1562328615;682200;3.7;
1562328615;692234;1562328615;692245;1562328615;692118;3.7;
1562328615;702216;1562328615;702226;1562328615;702138;3.8;
1562328615;712251;1562328615;712262;1562328615;712156;3.8;
1562328615;722266;1562328615;722279;1562328615;722176;3.8;
1562328615;732574;1562328615;732585;1562328615;732494;3.8;
1562328615;742236;1562328615;742255;1562328615;742113;3.8;
1562328615;752281;1562328615;752300;1562328615;752132;3.8;
1562328615;762315;1562328615;762325;1562328615;762250;3.8;
1562328615;772251;1562328615;772260;1562328615;772169;3.8;
1562328615;782262;1562328615;782272;1562328615;782187;3.8;
1562328615;792186;1562328615;792195;1562328615;792106;3.8;
1562328615;802204;1562328615;802215;1562328615;802126;3.8;
1562328615;812610;1562328615;812621;1562328615;812544;3.8;
1562328615;822251;1562328615;822261;1562328615;822163;3.7;
1562328615;832265;1562328615;832275;1562328615;832182;3.7;
1562328615;842266;1562328615;842277;1562328615;842200;3.6;
1562328615;852202;1562328615;852212;1562328615;852121;3.7;
1562328615;862204;1562328615;862214;1562328615;862137;3.8;
1562328615;872240;1562328615;872250;1562328615;872156;3.8;
1562328615;882255;1562328615;882265;1562328615;882177;3.8;
1562328615;892561;1562328615;892572;1562328615;892494;3.8;
1562328615;902186;1562328615;902196;1562328615;902112;3.8;
1562328615;912213;1562328615;912220;1562328615;912131;3.7;
1562328615;922314;1562328615;922324;1562328615;922250;3.7;
1562328615;932250;1562328615;932258;1562328615;932169;3.7;
1562328615;942297;1562328615;942311;1562328615;942187;3.8;
1562328615;952189;1562328615;952200;1562328615;952106;3.8;
1562328615;962456;1562328615;962464;1562328615;962426;3.8;
1562328615;972540;1562328615;972554;1562328615;972444;3.7;
1562328615;982257;1562328615;982271;1562328615;982163;3.7;
1562328615;992258;1562328615;992268;1562328615;992182;3.7;
1562328616;2262;1562328616;2271;1562328616;2200;3.6;
1562328616;12186;1562328616;12196;1562328616;12119;3.6;
1562328616;22214;1562328616;22224;1562328616;22137;3.6;
1562328616;32225;1562328616;32237;1562328616;32156;3.7;
1562328616;42244;1562328616;42255;1562328616;42176;3.7;
1562328616;52569;1562328616;52578;1562328616;52494;3.8;
1562328616;62187;1562328616;62198;1562328616;62113;3.7;
1562328616;72199;1562328616;72207;1562328616;72132;3.7;
1562328616;82326;1562328616;82337;1562328616;82250;3.7;
1562328616;92230;1562328616;92241;1562328616;92169;3.7;
1562328616;102259;1562328616;102268;1562328616;102187;3.7;
1562328616;111579;1562328616;111589;1562328616;111505;3.7;
1562328616;122190;1562328616;122200;1562328616;122126;3.7;
1562328616;132517;1562328616;132527;1562328616;132444;3.7;
1562328616;141639;1562328616;141648;1562328616;141562;3.7;
1562328616;152301;1562328616;152314;1562328616;152182;3.7;
1562328616;162270;1562328616;162280;1562328616;162200;3.7;
1562328616;171683;1562328616;171693;1562328616;171618;3.6;
1562328616;182214;1562328616;182221;1562328616;182137;3.6;
1562328616;192231;1562328616;192241;1562328616;192157;3.6;
1562328616;201778;1562328616;201791;1562328616;201675;3.6;
1562328616;212599;1562328616;212613;1562328616;212494;3.7;
1562328616;222310;1562328616;222332;1562328616;222113;3.7;
1562328616;231816;1562328616;231825;1562328616;231731;3.8;
1562328616;242480;1562328616;242488;1562328616;242451;3.8;
1562328616;252376;1562328616;252400;1562328616;252169;3.7;
1562328616;261874;1562328616;261883;1562328616;261788;3.7;
1562328616;272178;1562328616;272187;1562328616;272107;3.7;
1562328616;282239;1562328616;282253;1562328616;282127;3.7;
1562328616;292780;1562328616;292793;1562328616;292645;3.7;
1562328616;302233;1562328616;302246;1562328616;302163;3.7;
1562328616;312247;1562328616;312257;1562328616;312181;3.8;
1562328616;322366;1562328616;322390;1562328616;322200;3.8;
1562328616;332206;1562328616;332215;1562328616;332119;3.7;
1562328616;342203;1562328616;342212;1562328616;342138;3.7;
1562328616;352202;1562328616;352213;1562328616;352056;3.6;
1562328616;362262;1562328616;362273;1562328616;362176;3.6;
1562328616;372588;1562328616;372599;1562328616;372494;3.6;
1562328616;382219;1562328616;382234;1562328616;382113;3.7;
1562328616;392253;1562328616;392265;1562328616;392132;3.7;
1562328616;402372;1562328616;402389;1562328616;402251;3.8;
1562328616;412285;1562328616;412297;1562328616;412169;3.8;
1562328616;422175;1562328616;422185;1562328616;422087;3.7;
1562328616;432202;1562328616;432211;1562328616;432106;3.7;
1562328616;442247;1562328616;442269;1562328616;442125;3.7;
1562328616;452608;1562328616;452633;1562328616;452445;3.7;
1562328616;462308;1562328616;462331;1562328616;462163;3.7;
1562328616;472284;1562328616;472302;1562328616;472182;3.7;
1562328616;482296;1562328616;482305;1562328616;482200;3.7;
1562328616;492221;1562328616;492234;1562328616;492119;3.8;
1562328616;502229;1562328616;502243;1562328616;502137;3.7;
1562328616;512247;1562328616;512259;1562328616;512156;3.7;
1562328616;522265;1562328616;522278;1562328616;522176;3.6;
1562328616;532597;1562328616;532608;1562328616;532495;3.6;
1562328616;542202;1562328616;542213;1562328616;542113;3.6;
1562328616;552235;1562328616;552247;1562328616;552132;3.6;
1562328616;562482;1562328616;562494;1562328616;562450;3.7;
1562328616;572251;1562328616;572262;1562328616;572169;3.7;
1562328616;582200;1562328616;582211;1562328616;582087;3.7;
1562328616;592203;1562328616;592217;1562328616;592107;3.7;
1562328616;602208;1562328616;602223;1562328616;602126;3.7;
1562328616;612528;1562328616;612540;1562328616;612444;3.7;
1562328616;622260;1562328616;622277;1562328616;622164;3.7;
1562328616;632264;1562328616;632274;1562328616;632182;3.7;
1562328616;642281;1562328616;642291;1562328616;642200;3.7;
1562328616;652208;1562328616;652218;1562328616;652119;3.7;
1562328616;662222;1562328616;662232;1562328616;662138;3.7;
1562328616;672243;1562328616;672254;1562328616;672156;3.7;
1562328616;682275;1562328616;682288;1562328616;682175;3.6;
1562328616;692580;1562328616;692590;1562328616;692495;3.6;
1562328616;702198;1562328616;702208;1562328616;702114;3.5;
1562328616;712218;1562328616;712227;1562328616;712132;3.5;
1562328616;722483;1562328616;722490;1562328616;722450;3.5;
1562328616;732244;1562328616;732263;1562328616;732170;3.6;
1562328616;742185;1562328616;742195;1562328616;742087;3.6;
1562328616;752202;1562328616;752224;1562328616;752106;3.7;
1562328616;762217;1562328616;762228;1562328616;762125;3.6;
1562328616;772526;1562328616;772538;1562328616;772444;3.6;
1562328616;782268;1562328616;782278;1562328616;782162;3.6;
1562328616;792166;1562328616;792178;1562328616;792082;3.6;
1562328616;802287;1562328616;802299;1562328616;802200;3.6;
1562328616;812197;1562328616;812207;1562328616;812119;3.6;
1562328616;822231;1562328616;822242;1562328616;822138;3.7;
1562328616;832236;1562328616;832246;1562328616;832156;3.7;
1562328616;842149;1562328616;842160;1562328616;842075;3.7;
1562328616;852593;1562328616;852604;1562328616;852495;3.6;
1562328616;862198;1562328616;862209;1562328616;862113;3.6;
1562328616;872220;1562328616;872231;1562328616;872132;3.5;
1562328616;882490;1562328616;882500;1562328616;882451;3.5;
1562328616;892256;1562328616;892267;1562328616;892169;3.5;
1562328616;902172;1562328616;902185;1562328616;902088;3.6;
1562328616;912186;1562328616;912195;1562328616;912107;3.6;
1562328616;922216;1562328616;922228;1562328616;922127;3.6;
1562328616;932559;1562328616;932576;1562328616;932444;3.7;
1562328616;942251;1562328616;942262;1562328616;942163;3.6;
1562328616;952178;1562328616;952189;1562328616;952082;3.6;
1562328616;962280;1562328616;962291;1562328616;962200;3.6;
1562328616;972202;1562328616;972209;1562328616;972119;3.6;
1562328616;982247;1562328616;982264;1562328616;982138;3.6;
1562328616;992242;1562328616;992250;1562328616;992157;3.6;
1562328617;2154;1562328617;2171;1562328617;2076;3.6;
1562328617;12571;1562328617;12581;1562328617;12495;3.6;
1562328617;22199;1562328617;22216;1562328617;22114;3.6;
1562328617;32215;1562328617;32225;1562328617;32132;3.6;
1562328617;42482;1562328617;42493;1562328617;42450;3.5;
1562328617;52260;1562328617;52270;1562328617;52171;3.5;
1562328617;62170;1562328617;62186;1562328617;62088;3.5;
1562328617;72181;1562328617;72195;1562328617;72107;3.5;
1562328617;82214;1562328617;82232;1562328617;82126;3.5;
1562328617;92532;1562328617;92542;1562328617;92445;3.5;
1562328617;102249;1562328617;102259;1562328617;102163;3.6;
1562328617;112159;1562328617;112168;1562328617;112082;3.6;
1562328617;122284;1562328617;122297;1562328617;122201;3.6;
1562328617;132203;1562328617;132214;1562328617;132120;3.6;
1562328617;142221;1562328617;142233;1562328617;142138;3.5;
1562328617;152250;1562328617;152264;1562328617;152159;3.5;
1562328617;162161;1562328617;162174;1562328617;162076;3.6;
1562328617;172471;1562328617;172487;1562328617;172395;3.6;
1562328617;182230;1562328617;182241;1562328617;182113;3.6;
1562328617;192216;1562328617;192230;1562328617;192132;3.6;
1562328617;202480;1562328617;202491;1562328617;202451;3.6;
1562328617;212149;1562328617;212164;1562328617;212069;3.6;
1562328617;222175;1562328617;222188;1562328617;222088;3.5;
1562328617;232190;1562328617;232207;1562328617;232107;3.5;
1562328617;242208;1562328617;242218;1562328617;242126;3.4;
1562328617;252542;1562328617;252554;1562328617;252445;3.4;
