sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;wheelSpeed;
1562328523;924225;1562328523;924242;1562328523;924119;0;
1562328523;934710;1562328523;934726;1562328523;934637;0;
1562328523;944635;1562328523;944653;1562328523;944555;0;
1562328523;954687;1562328523;954704;1562328523;954576;0;
1562328523;964680;1562328523;964697;1562328523;964593;0;
1562328523;974487;1562328523;974499;1562328523;974413;0;
1562328523;984719;1562328523;984728;1562328523;984632;0;
1562328523;994648;1562328523;994664;1562328523;994549;0;
1562328524;4342;1562328524;4352;1562328524;4270;0;
1562328524;14633;1562328524;14640;1562328524;14586;0;
1562328524;24697;1562328524;24711;1562328524;24607;0;
1562328524;34703;1562328524;34714;1562328524;34624;0;
1562328524;44642;1562328524;44656;1562328524;44544;0;
1562328524;54577;1562328524;54591;1562328524;54464;0;
1562328524;64660;1562328524;64675;1562328524;64580;0;
1562328524;74816;1562328524;74830;1562328524;74800;0;
1562328524;84210;1562328524;84224;1562328524;84118;0;
1562328524;94648;1562328524;94662;1562328524;94536;0;
1562328524;104617;1562328524;104627;1562328524;104555;0;
1562328524;114681;1562328524;114697;1562328524;114574;0;
1562328524;124658;1562328524;124669;1562328524;124593;0;
1562328524;134499;1562328524;134509;1562328524;134412;0;
1562328524;144632;1562328524;144648;1562328524;144530;0;
1562328524;154643;1562328524;154659;1562328524;154550;0;
1562328524;164365;1562328524;164381;1562328524;164268;0;
1562328524;174684;1562328524;174697;1562328524;174586;0;
1562328524;184701;1562328524;184713;1562328524;184605;0;
1562328524;194679;1562328524;194689;1562328524;194624;0;
1562328524;204640;1562328524;204655;1562328524;204543;0;
1562328524;214597;1562328524;214614;1562328524;214462;0;
1562328524;224638;1562328524;224649;1562328524;224580;0;
1562328524;234704;1562328524;234722;1562328524;234598;0;
1562328524;244395;1562328524;244409;1562328524;244319;0;
1562328524;254593;1562328524;254601;1562328524;254537;0;
1562328524;264642;1562328524;264656;1562328524;264555;0;
1562328524;274672;1562328524;274687;1562328524;274573;0;
1562328524;284655;1562328524;284668;1562328524;284593;0;
1562328524;294512;1562328524;294527;1562328524;294411;0;
1562328524;304603;1562328524;304612;1562328524;304531;0;
1562328524;314616;1562328524;314625;1562328524;314549;0;
1562328524;324349;1562328524;324357;1562328524;324268;0;
1562328524;334633;1562328524;334640;1562328524;334587;0;
1562328524;344712;1562328524;344724;1562328524;344605;0;
1562328524;354635;1562328524;354651;1562328524;354524;0;
1562328524;364647;1562328524;364663;1562328524;364544;0;
1562328524;374546;1562328524;374556;1562328524;374462;0;
1562328524;384673;1562328524;384690;1562328524;384580;0;
1562328524;394683;1562328524;394697;1562328524;394599;0;
1562328524;404395;1562328524;404407;1562328524;404318;0;
1562328524;414647;1562328524;414658;1562328524;414536;0;
1562328524;424654;1562328524;424669;1562328524;424556;0;
1562328524;434690;1562328524;434704;1562328524;434575;0;
1562328524;444658;1562328524;444668;1562328524;444594;0;
1562328524;454504;1562328524;454514;1562328524;454414;0;
1562328524;464611;1562328524;464620;1562328524;464530;0;
1562328524;474613;1562328524;474622;1562328524;474549;0;
1562328524;484350;1562328524;484358;1562328524;484268;0;
1562328524;494650;1562328524;494659;1562328524;494586;0;
1562328524;504703;1562328524;504718;1562328524;504605;0;
1562328524;514615;1562328524;514625;1562328524;514524;0;
1562328524;524617;1562328524;524626;1562328524;524543;0;
1562328524;534711;1562328524;534718;1562328524;534662;0;
1562328524;544661;1562328524;544667;1562328524;544580;0;
1562328524;554663;1562328524;554670;1562328524;554599;0;
1562328524;564388;1562328524;564397;1562328524;564319;0;
1562328524;574581;1562328524;574588;1562328524;574536;0;
1562328524;584642;1562328524;584648;1562328524;584555;0;
1562328524;594639;1562328524;594648;1562328524;594574;0;
1562328524;604662;1562328524;604671;1562328524;604594;0;
1562328524;614476;1562328524;614483;1562328524;614412;0;
1562328524;624610;1562328524;624618;1562328524;624530;0;
1562328524;634603;1562328524;634612;1562328524;634549;0;
1562328524;644358;1562328524;644367;1562328524;644269;0;
1562328524;654704;1562328524;654720;1562328524;654588;0;
1562328524;664673;1562328524;664683;1562328524;664606;0;
1562328524;674588;1562328524;674597;1562328524;674524;0;
1562328524;684617;1562328524;684627;1562328524;684543;0;
1562328524;694544;1562328524;694557;1562328524;694362;0;
1562328524;704659;1562328524;704669;1562328524;704580;0;
1562328524;714664;1562328524;714673;1562328524;714599;0;
1562328524;724397;1562328524;724405;1562328524;724318;0;
1562328524;734613;1562328524;734620;1562328524;734537;0;
1562328524;744627;1562328524;744634;1562328524;744555;0;
1562328524;754642;1562328524;754651;1562328524;754575;0;
1562328524;764668;1562328524;764676;1562328524;764593;0;
1562328524;774274;1562328524;774281;1562328524;774212;0;
1562328524;784609;1562328524;784617;1562328524;784531;0;
1562328524;794624;1562328524;794632;1562328524;794549;0;
1562328524;804372;1562328524;804387;1562328524;804268;0;
1562328524;814674;1562328524;814682;1562328524;814587;0;
1562328524;824671;1562328524;824678;1562328524;824606;0;
1562328524;834580;1562328524;834588;1562328524;834524;0;
1562328524;844589;1562328524;844596;1562328524;844543;0;
1562328524;854522;1562328524;854530;1562328524;854462;0;
1562328524;864646;1562328524;864655;1562328524;864582;0;
1562328524;874654;1562328524;874663;1562328524;874599;0;
1562328524;884378;1562328524;884388;1562328524;884318;0;
1562328524;894611;1562328524;894622;1562328524;894536;0;
1562328524;904606;1562328524;904614;1562328524;904555;0;
1562328524;914628;1562328524;914635;1562328524;914574;0;
1562328524;924653;1562328524;924661;1562328524;924593;0;
1562328524;934459;1562328524;934466;1562328524;934412;0;
1562328524;944583;1562328524;944589;1562328524;944530;0;
1562328524;954610;1562328524;954618;1562328524;954550;0;
1562328524;964324;1562328524;964333;1562328524;964268;0;
1562328524;974643;1562328524;974651;1562328524;974587;0;
1562328524;984563;1562328524;984570;1562328524;984505;0;
1562328524;994576;1562328524;994583;1562328524;994525;0;
1562328525;4585;1562328525;4592;1562328525;4543;0;
1562328525;14529;1562328525;14536;1562328525;14462;0;
1562328525;24636;1562328525;24645;1562328525;24581;0;
1562328525;34652;1562328525;34660;1562328525;34599;0;
1562328525;44607;1562328525;44616;1562328525;44518;0;
1562328525;54592;1562328525;54600;1562328525;54537;0;
1562328525;64608;1562328525;64616;1562328525;64555;0;
1562328525;74624;1562328525;74632;1562328525;74574;0;
1562328525;84637;1562328525;84644;1562328525;84593;0;
1562328525;95123;1562328525;95131;1562328525;95113;0;
1562328525;104574;1562328525;104582;1562328525;104530;0;
1562328525;114596;1562328525;114603;1562328525;114549;0;
1562328525;124315;1562328525;124322;1562328525;124269;0;
1562328525;134633;1562328525;134640;1562328525;134587;0;
1562328525;144554;1562328525;144561;1562328525;144505;0;
1562328525;154598;1562328525;154616;1562328525;154524;0;
1562328525;164604;1562328525;164617;1562328525;164543;0;
1562328525;174426;1562328525;174440;1562328525;174362;0;
1562328525;184649;1562328525;184658;1562328525;184580;0;
1562328525;194572;1562328525;194586;1562328525;194499;0;
1562328525;204275;1562328525;204287;1562328525;204218;0;
1562328525;214610;1562328525;214619;1562328525;214537;0;
1562328525;224631;1562328525;224645;1562328525;224556;0;
1562328525;234629;1562328525;234641;1562328525;234574;0;
1562328525;244663;1562328525;244671;1562328525;244593;0;
1562328525;254404;1562328525;254420;1562328525;254312;0;
1562328525;264591;1562328525;264602;1562328525;264530;0;
1562328525;274602;1562328525;274611;1562328525;274549;0;
1562328525;284125;1562328525;284134;1562328525;284068;0;
1562328525;294651;1562328525;294659;1562328525;294588;0;
1562328525;304558;1562328525;304566;1562328525;304506;0;
1562328525;314633;1562328525;314651;1562328525;314524;0;
1562328525;324605;1562328525;324614;1562328525;324543;0;
1562328525;334419;1562328525;334427;1562328525;334362;0;
1562328525;344643;1562328525;344652;1562328525;344580;0;
1562328525;354572;1562328525;354584;1562328525;354499;0;
1562328525;364271;1562328525;364280;1562328525;364218;0;
1562328525;374587;1562328525;374594;1562328525;374537;0;
1562328525;384602;1562328525;384609;1562328525;384555;0;
1562328525;394627;1562328525;394634;1562328525;394574;0;
1562328525;404565;1562328525;404577;1562328525;404494;0;
1562328525;414480;1562328525;414488;1562328525;414412;0;
1562328525;424582;1562328525;424589;1562328525;424532;0;
1562328525;434594;1562328525;434601;1562328525;434549;0;
1562328525;444316;1562328525;444323;1562328525;444269;0;
1562328525;454640;1562328525;454650;1562328525;454587;0;
1562328525;464555;1562328525;464565;1562328525;464505;0;
1562328525;474582;1562328525;474593;1562328525;474524;0;
1562328525;484624;1562328525;484638;1562328525;484543;0;
1562328525;494426;1562328525;494438;1562328525;494362;0;
1562328525;504630;1562328525;504639;1562328525;504581;0;
1562328525;514565;1562328525;514575;1562328525;514499;0;
1562328525;524276;1562328525;524287;1562328525;524218;0;
1562328525;534588;1562328525;534598;1562328525;534537;0;
1562328525;544609;1562328525;544619;1562328525;544555;0;
1562328525;554633;1562328525;554643;1562328525;554575;0;
1562328525;564549;1562328525;564560;1562328525;564493;0;
1562328525;574466;1562328525;574475;1562328525;574412;0;
1562328525;584584;1562328525;584591;1562328525;584531;0;
1562328525;594605;1562328525;594614;1562328525;594549;0;
1562328525;604352;1562328525;604365;1562328525;604268;0;
1562328525;614667;1562328525;614679;1562328525;614588;0;
1562328525;624569;1562328525;624580;1562328525;624505;0;
1562328525;634579;1562328525;634589;1562328525;634524;0;
1562328525;644614;1562328525;644623;1562328525;644545;0;
1562328525;654413;1562328525;654420;1562328525;654363;0;
1562328525;664638;1562328525;664649;1562328525;664581;0;
1562328525;674556;1562328525;674567;1562328525;674499;0;
1562328525;684264;1562328525;684274;1562328525;684218;0;
1562328525;694591;1562328525;694600;1562328525;694537;0;
1562328525;704604;1562328525;704614;1562328525;704556;0;
1562328525;714626;1562328525;714636;1562328525;714575;0;
1562328525;724589;1562328525;724603;1562328525;724493;0;
1562328525;734473;1562328525;734485;1562328525;734413;0;
1562328525;744581;1562328525;744591;1562328525;744531;0;
1562328525;754603;1562328525;754612;1562328525;754549;0;
1562328525;764319;1562328525;764329;1562328525;764270;0;
1562328525;774540;1562328525;774551;1562328525;774487;0;
1562328525;784565;1562328525;784572;1562328525;784505;0;
1562328525;794577;1562328525;794585;1562328525;794525;0;
1562328525;804592;1562328525;804599;1562328525;804544;0;
1562328525;814425;1562328525;814433;1562328525;814362;0;
1562328525;824527;1562328525;824534;1562328525;824481;0;
1562328525;834553;1562328525;834561;1562328525;834499;0;
1562328525;844262;1562328525;844269;1562328525;844218;0;
1562328525;854616;1562328525;854624;1562328525;854537;0;
1562328525;864619;1562328525;864627;1562328525;864556;0;
1562328525;874637;1562328525;874645;1562328525;874575;0;
1562328525;884541;1562328525;884548;1562328525;884493;0;
1562328525;894477;1562328525;894485;1562328525;894413;0;
1562328525;904580;1562328525;904588;1562328525;904531;0;
1562328525;914601;1562328525;914608;1562328525;914550;0;
1562328525;924315;1562328525;924322;1562328525;924268;0;
1562328525;934533;1562328525;934540;1562328525;934487;0;
1562328525;944553;1562328525;944560;1562328525;944506;0;
1562328525;954571;1562328525;954578;1562328525;954525;0;
1562328525;964586;1562328525;964593;1562328525;964544;0;
1562328525;974411;1562328525;974418;1562328525;974362;0;
1562328525;984531;1562328525;984538;1562328525;984481;0;
1562328525;994563;1562328525;994574;1562328525;994499;0;
1562328526;4275;1562328526;4286;1562328526;4219;0;
1562328526;14611;1562328526;14620;1562328526;14537;0;
1562328526;24610;1562328526;24620;1562328526;24556;0;
1562328526;34623;1562328526;34630;1562328526;34575;0;
1562328526;44539;1562328526;44545;1562328526;44494;0;
1562328526;54486;1562328526;54494;1562328526;54412;0;
1562328526;64584;1562328526;64593;1562328526;64531;0;
1562328526;74610;1562328526;74621;1562328526;74550;0;
1562328526;84331;1562328526;84342;1562328526;84269;0;
1562328526;94539;1562328526;94549;1562328526;94487;0;
1562328526;104553;1562328526;104560;1562328526;104506;0;
1562328526;114624;1562328526;114637;1562328526;114525;0;
1562328526;124608;1562328526;124616;1562328526;124544;0;
1562328526;134446;1562328526;134454;1562328526;134363;0;
1562328526;144553;1562328526;144563;1562328526;144481;0;
1562328526;154571;1562328526;154582;1562328526;154500;0;
1562328526;164287;1562328526;164297;1562328526;164218;0;
1562328526;174627;1562328526;174641;1562328526;174537;0;
1562328526;184650;1562328526;184662;1562328526;184556;0;
1562328526;194555;1562328526;194566;1562328526;194475;0;
1562328526;204560;1562328526;204570;1562328526;204494;0;
1562328526;214502;1562328526;214513;1562328526;214412;0;
1562328526;224607;1562328526;224617;1562328526;224531;0;
1562328526;234604;1562328526;234614;1562328526;234550;0;
1562328526;244341;1562328526;244351;1562328526;244269;0;
1562328526;254568;1562328526;254578;1562328526;254487;0;
1562328526;264623;1562328526;264639;1562328526;264507;0;
1562328526;274745;1562328526;274759;1562328526;274726;0;
1562328526;284633;1562328526;284648;1562328526;284544;0;
1562328526;294442;1562328526;294451;1562328526;294364;0;
1562328526;304792;1562328526;304801;1562328526;304781;0;
1562328526;314594;1562328526;314611;1562328526;314499;0;
1562328526;324322;1562328526;324337;1562328526;324218;0;
1562328526;333798;1562328526;333826;1562328526;333736;0;
1562328526;344652;1562328526;344662;1562328526;344556;0;
1562328526;354546;1562328526;354555;1562328526;354477;0;
1562328526;363878;1562328526;363888;1562328526;363792;0;
1562328526;374488;1562328526;374497;1562328526;374413;0;
1562328526;384610;1562328526;384620;1562328526;384533;0;
1562328526;393929;1562328526;393938;1562328526;393849;0;
1562328526;404133;1562328526;404142;1562328526;404068;0;
1562328526;414573;1562328526;414582;1562328526;414489;0;
1562328526;423962;1562328526;423971;1562328526;423905;0;
1562328526;434622;1562328526;434638;1562328526;434525;0;
1562328526;444613;1562328526;444623;1562328526;444544;0;
1562328526;454472;1562328526;454488;1562328526;454363;0;
1562328526;464586;1562328526;464603;1562328526;464481;0;
1562328526;474560;1562328526;474571;1562328526;474500;0;
1562328526;484376;1562328526;484386;1562328526;484319;0;
1562328526;494597;1562328526;494607;1562328526;494537;0;
1562328526;504612;1562328526;504622;1562328526;504556;0;
1562328526;514237;1562328526;514247;1562328526;514174;0;
1562328526;524580;1562328526;524596;1562328526;524493;0;
1562328526;534510;1562328526;534526;1562328526;534412;0;
1562328526;544307;1562328526;544319;1562328526;544232;0;
1562328526;554643;1562328526;554660;1562328526;554550;0;
1562328526;564133;1562328526;564144;1562328526;564068;0;
1562328526;574380;1562328526;574397;1562328526;574287;0;
1562328526;584578;1562328526;584589;1562328526;584506;0;
1562328526;594585;1562328526;594595;1562328526;594525;0;
1562328526;604431;1562328526;604447;1562328526;604344;0;
1562328526;614438;1562328526;614448;1562328526;614363;0;
1562328526;624538;1562328526;624547;1562328526;624481;0;
1562328526;634457;1562328526;634466;1562328526;634400;0;
1562328526;644273;1562328526;644282;1562328526;644219;0;
1562328526;654596;1562328526;654606;1562328526;654537;0;
1562328526;664514;1562328526;664524;1562328526;664456;0;
1562328526;674531;1562328526;674541;1562328526;674475;0;
1562328526;684547;1562328526;684557;1562328526;684494;0;
1562328526;694470;1562328526;694479;1562328526;694412;0;
1562328526;704588;1562328526;704597;1562328526;704531;0;
1562328526;714628;1562328526;714640;1562328526;714550;0;
1562328526;724138;1562328526;724149;1562328526;724069;0;
1562328526;734546;1562328526;734557;1562328526;734487;0;
1562328526;744602;1562328526;744619;1562328526;744506;0;
1562328526;754605;1562328526;754616;1562328526;754525;0;
1562328526;764598;1562328526;764608;1562328526;764544;0;
1562328526;774431;1562328526;774440;1562328526;774365;0;
1562328526;784569;1562328526;784579;1562328526;784481;0;
1562328526;794576;1562328526;794586;1562328526;794500;0;
1562328526;804285;1562328526;804295;1562328526;804219;0;
1562328526;814604;1562328526;814613;1562328526;814538;0;
1562328526;824558;1562328526;824577;1562328526;824456;0;
1562328526;834557;1562328526;834573;1562328526;834475;0;
1562328526;844589;1562328526;844606;1562328526;844495;0;
1562328526;854522;1562328526;854538;1562328526;854413;0;
1562328526;864599;1562328526;864611;1562328526;864532;0;
1562328526;874630;1562328526;874646;1562328526;874550;0;
1562328526;884176;1562328526;884193;1562328526;884068;0;
1562328526;894565;1562328526;894576;1562328526;894487;0;
1562328526;904570;1562328526;904580;1562328526;904506;0;
1562328526;914614;1562328526;914624;1562328526;914525;0;
1562328526;924610;1562328526;924619;1562328526;924544;0;
1562328526;934422;1562328526;934432;1562328526;934363;0;
1562328526;944588;1562328526;944604;1562328526;944483;0;
1562328526;954581;1562328526;954592;1562328526;954500;0;
1562328526;964275;1562328526;964285;1562328526;964219;0;
1562328526;974613;1562328526;974623;1562328526;974539;0;
1562328526;984517;1562328526;984527;1562328526;984456;0;
1562328526;994552;1562328526;994562;1562328526;994475;0;
1562328527;4548;1562328527;4558;1562328527;4494;0;
1562328527;14410;1562328527;14426;1562328527;14312;0;
1562328527;24635;1562328527;24652;1562328527;24532;0;
1562328527;34614;1562328527;34625;1562328527;34550;0;
1562328527;44134;1562328527;44145;1562328527;44069;0;
1562328527;54549;1562328527;54559;1562328527;54487;0;
1562328527;64565;1562328527;64575;1562328527;64506;0;
1562328527;74585;1562328527;74596;1562328527;74525;0;
1562328527;84629;1562328527;84646;1562328527;84544;0;
1562328527;94431;1562328527;94441;1562328527;94362;0;
1562328527;104537;1562328527;104547;1562328527;104483;0;
1562328527;114563;1562328527;114573;1562328527;114500;0;
1562328527;124303;1562328527;124320;1562328527;124218;0;
1562328527;134598;1562328527;134610;1562328527;134537;0;
1562328527;144520;1562328527;144530;1562328527;144456;0;
1562328527;154531;1562328527;154541;1562328527;154475;0;
1562328527;164547;1562328527;164557;1562328527;164494;0;
1562328527;174407;1562328527;174422;1562328527;174313;0;
1562328527;184607;1562328527;184618;1562328527;184531;0;
1562328527;194507;1562328527;194517;1562328527;194450;0;
1562328527;204123;1562328527;204133;1562328527;204069;0;
1562328527;214580;1562328527;214597;1562328527;214487;0;
1562328527;224570;1562328527;224581;1562328527;224506;0;
1562328527;234588;1562328527;234599;1562328527;234525;0;
1562328527;244499;1562328527;244508;1562328527;244444;0;
1562328527;254421;1562328527;254430;1562328527;254364;0;
1562328527;264567;1562328527;264584;1562328527;264481;0;
1562328527;274565;1562328527;274576;1562328527;274500;0;
1562328527;284272;1562328527;284282;1562328527;284219;0;
1562328527;294627;1562328527;294644;1562328527;294538;0;
1562328527;304543;1562328527;304560;1562328527;304456;0;
1562328527;314543;1562328527;314554;1562328527;314475;0;
1562328527;324545;1562328527;324554;1562328527;324494;0;
1562328527;334404;1562328527;334420;1562328527;334313;0;
1562328527;344599;1562328527;344610;1562328527;344531;0;
1562328527;354507;1562328527;354517;1562328527;354450;0;
1562328527;364354;1562328527;364369;1562328527;364269;0;
1562328527;374581;1562328527;374598;1562328527;374488;0;
1562328527;384620;1562328527;384637;1562328527;384506;0;
1562328527;394589;1562328527;394600;1562328527;394525;0;
1562328527;404508;1562328527;404519;1562328527;404444;0;
1562328527;414488;1562328527;414503;1562328527;414363;0;
1562328527;424596;1562328527;424613;1562328527;424482;0;
1562328527;434559;1562328527;434570;1562328527;434500;0;
1562328527;444286;1562328527;444298;1562328527;444219;0;
1562328527;454536;1562328527;454552;1562328527;454438;0;
1562328527;464543;1562328527;464559;1562328527;464456;0;
1562328527;474534;1562328527;474545;1562328527;474475;0;
1562328527;484581;1562328527;484592;1562328527;484494;0;
1562328527;494372;1562328527;494381;1562328527;494313;0;
1562328527;504586;1562328527;504596;1562328527;504531;0;
1562328527;514511;1562328527;514520;1562328527;514450;0;
1562328527;524354;1562328527;524371;1562328527;524269;0;
1562328527;534588;1562328527;534604;1562328527;534488;0;
1562328527;544597;1562328527;544614;1562328527;544507;0;
1562328527;554612;1562328527;554629;1562328527;554525;0;
1562328527;564525;1562328527;564541;1562328527;564444;0;
1562328527;574469;1562328527;574484;1562328527;574363;0;
1562328527;584545;1562328527;584556;1562328527;584481;0;
1562328527;594558;1562328527;594569;1562328527;594500;0;
1562328527;604278;1562328527;604290;1562328527;604219;0;
1562328527;614502;1562328527;614514;1562328527;614438;0;
1562328527;624548;1562328527;624564;1562328527;624457;0;
1562328527;634575;1562328527;634592;1562328527;634476;0;
1562328527;644556;1562328527;644567;1562328527;644494;0;
1562328527;654399;1562328527;654410;1562328527;654315;0;
1562328527;664484;1562328527;664494;1562328527;664431;0;
1562328527;674528;1562328527;674538;1562328527;674450;0;
1562328527;684325;1562328527;684335;1562328527;684271;0;
1562328527;694541;1562328527;694551;1562328527;694488;0;
1562328527;704579;1562328527;704590;1562328527;704507;0;
1562328527;714589;1562328527;714601;1562328527;714525;0;
1562328527;724526;1562328527;724537;1562328527;724444;0;
1562328527;734419;1562328527;734429;1562328527;734363;0;
1562328527;744569;1562328527;744586;1562328527;744481;0;
1562328527;754581;1562328527;754593;1562328527;754500;0;
1562328527;764303;1562328527;764319;1562328527;764219;0;
1562328527;774535;1562328527;774551;1562328527;774438;0;
1562328527;784543;1562328527;784559;1562328527;784456;0;
1562328527;794579;1562328527;794596;1562328527;794475;0;
1562328527;804555;1562328527;804566;1562328527;804494;0;
1562328527;814429;1562328527;814444;1562328527;814313;0;
1562328527;824517;1562328527;824534;1562328527;824431;0;
1562328527;834539;1562328527;834555;1562328527;834450;0;
1562328527;844354;1562328527;844371;1562328527;844269;0;
1562328527;854580;1562328527;854596;1562328527;854488;0;
1562328527;864565;1562328527;864576;1562328527;864506;0;
1562328527;874633;1562328527;874649;1562328527;874525;0;
1562328527;884506;1562328527;884517;1562328527;884444;0;
1562328527;894445;1562328527;894456;1562328527;894363;0;
1562328527;904567;1562328527;904584;1562328527;904482;0;
1562328527;914609;1562328527;914626;1562328527;914500;0;
1562328527;924295;1562328527;924306;1562328527;924219;0;
1562328527;934491;1562328527;934501;1562328527;934438;0;
1562328527;944549;1562328527;944566;1562328527;944457;0;
1562328527;954567;1562328527;954583;1562328527;954476;0;
1562328527;964567;1562328527;964578;1562328527;964495;0;
1562328527;974368;1562328527;974377;1562328527;974313;0;
1562328527;984529;1562328527;984545;1562328527;984432;0;
1562328527;994557;1562328527;994574;1562328527;994451;0;
1562328528;4341;1562328528;4352;1562328528;4270;0;
1562328528;14569;1562328528;14579;1562328528;14488;0;
1562328528;24580;1562328528;24590;1562328528;24507;0;
1562328528;34596;1562328528;34606;1562328528;34525;0;
1562328528;44501;1562328528;44511;1562328528;44445;0;
1562328528;54447;1562328528;54458;1562328528;54363;0;
1562328528;64532;1562328528;64539;1562328528;64482;0;
1562328528;74548;1562328528;74555;1562328528;74501;0;
1562328528;84291;1562328528;84299;1562328528;84219;0;
1562328528;94335;1562328528;94351;1562328528;94239;0;
1562328528;104541;1562328528;104558;1562328528;104457;0;
1562328528;114583;1562328528;114600;1562328528;114475;0;
1562328528;124600;1562328528;124619;1562328528;124495;0;
1562328528;134409;1562328528;134429;1562328528;134314;0;
1562328528;144496;1562328528;144505;1562328528;144431;0;
1562328528;154528;1562328528;154538;1562328528;154450;0;
1562328528;164340;1562328528;164349;1562328528;164269;0;
1562328528;174554;1562328528;174564;1562328528;174489;0;
1562328528;184586;1562328528;184596;1562328528;184507;0;
1562328528;194490;1562328528;194500;1562328528;194426;0;
1562328528;204511;1562328528;204521;1562328528;204444;0;
1562328528;214450;1562328528;214459;1562328528;214363;0;
1562328528;224543;1562328528;224554;1562328528;224482;0;
1562328528;234572;1562328528;234582;1562328528;234500;0;
1562328528;244276;1562328528;244286;1562328528;244219;0;
1562328528;254513;1562328528;254523;1562328528;254440;0;
1562328528;264543;1562328528;264559;1562328528;264458;0;
1562328528;274574;1562328528;274589;1562328528;274476;0;
1562328528;284558;1562328528;284569;1562328528;284495;0;
1562328528;294405;1562328528;294420;1562328528;294312;0;
1562328528;304508;1562328528;304519;1562328528;304432;0;
