sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;groundSpeed;
1562328566;634392;1562328566;634412;1562328566;634345;2.077653;
1562328566;674573;1562328566;674592;1562328566;674520;2.114892;
1562328566;714759;1562328566;714779;1562328566;714709;2.114892;
1562328566;754938;1562328566;754956;1562328566;754891;2.15135;
1562328566;795108;1562328566;795120;1562328566;795071;2.15135;
1562328566;835276;1562328566;835295;1562328566;835220;2.15135;
1562328566;875464;1562328566;875493;1562328566;875412;2.182027;
1562328566;915655;1562328566;915675;1562328566;915605;2.182027;
1562328566;955842;1562328566;955863;1562328566;955791;2.214392;
1562328566;996025;1562328566;996046;1562328566;995969;2.248328;
1562328567;36205;1562328567;36226;1562328567;36157;2.248328;
1562328567;76376;1562328567;76395;1562328567;76339;2.357809;
1562328567;116553;1562328567;116576;1562328567;116496;2.357809;
1562328567;156727;1562328567;156743;1562328567;156690;2.3907;
1562328567;196880;1562328567;196897;1562328567;196839;2.3907;
1562328567;237033;1562328567;237048;1562328567;236994;2.42708;
1562328567;277181;1562328567;277200;1562328567;277143;2.42708;
1562328567;317363;1562328567;317385;1562328567;317309;2.42708;
1562328567;357527;1562328567;357545;1562328567;357494;2.569145;
1562328567;397688;1562328567;397704;1562328567;397652;2.569145;
1562328567;437855;1562328567;437879;1562328567;437801;2.605477;
1562328567;478023;1562328567;478038;1562328567;477986;2.605477;
1562328567;518176;1562328567;518189;1562328567;518135;2.641466;
1562328567;558335;1562328567;558351;1562328567;558296;2.641466;
1562328567;598489;1562328567;598506;1562328567;598448;2.641466;
1562328567;638636;1562328567;638648;1562328567;638602;2.878903;
1562328567;678799;1562328567;678821;1562328567;678743;2.878903;
1562328567;718986;1562328567;719007;1562328567;718934;2.90758;
1562328567;759153;1562328567;759168;1562328567;759116;2.942287;
1562328567;799314;1562328567;799334;1562328567;799269;2.942287;
1562328567;839482;1562328567;839493;1562328567;839448;2.972444;
1562328567;879634;1562328567;879647;1562328567;879595;2.972444;
1562328567;919793;1562328567;919815;1562328567;919746;2.991034;
1562328567;959973;1562328567;959997;1562328567;959924;2.991034;
1562328568;142;1562328568;155;1562328568;103;2.991034;
1562328568;40296;1562328568;40309;1562328568;40259;3.01534;
1562328568;80460;1562328568;80502;1562328568;80408;3.01534;
1562328568;120653;1562328568;120665;1562328568;120619;3.051197;
1562328568;160802;1562328568;160815;1562328568;160770;3.07791;
1562328568;200958;1562328568;200970;1562328568;200924;3.07791;
1562328568;241102;1562328568;241116;1562328568;241065;3.07791;
1562328568;281251;1562328568;281263;1562328568;281215;3.07791;
1562328568;321385;1562328568;321396;1562328568;321351;3.230057;
1562328568;361515;1562328568;361527;1562328568;361483;3.230057;
1562328568;401663;1562328568;401685;1562328568;401618;3.243772;
1562328568;441829;1562328568;441845;1562328568;441792;3.243772;
1562328568;481978;1562328568;481992;1562328568;481942;3.255263;
1562328568;522144;1562328568;522166;1562328568;522091;3.255263;
1562328568;562316;1562328568;562329;1562328568;562282;3.278936;
1562328568;602458;1562328568;602466;1562328568;602429;3.278936;
1562328568;642597;1562328568;642617;1562328568;642553;3.278936;
1562328568;682775;1562328568;682789;1562328568;682731;3.382829;
1562328568;722935;1562328568;722945;1562328568;722903;3.382829;
1562328568;763067;1562328568;763081;1562328568;763031;3.40027;
1562328568;803203;1562328568;803216;1562328568;803172;3.40027;
1562328568;843334;1562328568;843346;1562328568;843300;3.408409;
1562328568;883466;1562328568;883476;1562328568;883429;3.408409;
1562328568;923626;1562328568;923648;1562328568;923566;3.430659;
1562328568;963836;1562328568;963858;1562328568;963767;3.459291;
1562328569;4023;1562328569;4044;1562328569;3977;3.459291;
1562328569;44221;1562328569;44236;1562328569;44173;3.503292;
1562328569;84397;1562328569;84416;1562328569;84349;3.503292;
1562328569;124547;1562328569;124564;1562328569;124516;3.506955;
1562328569;164695;1562328569;164710;1562328569;164648;3.506955;
1562328569;204856;1562328569;204870;1562328569;204820;3.506955;
1562328569;245004;1562328569;245017;1562328569;244966;3.508672;
1562328569;285148;1562328569;285162;1562328569;285111;3.508672;
1562328569;325304;1562328569;325333;1562328569;325255;3.531794;
1562328569;365458;1562328569;365472;1562328569;365416;3.531794;
1562328569;405606;1562328569;405620;1562328569;405567;3.691193;
1562328569;445751;1562328569;445764;1562328569;445713;3.691193;
1562328569;485939;1562328569;485959;1562328569;485889;3.75652;
1562328569;526121;1562328569;526141;1562328569;526068;3.75652;
1562328569;566283;1562328569;566296;1562328569;566248;3.75652;
1562328569;606443;1562328569;606464;1562328569;606391;3.983078;
1562328569;646630;1562328569;646650;1562328569;646577;3.983078;
1562328569;686794;1562328569;686809;1562328569;686757;3.646384;
1562328569;726938;1562328569;726951;1562328569;726901;3.646384;
1562328569;767080;1562328569;767094;1562328569;767045;3.646384;
1562328569;807237;1562328569;807257;1562328569;807186;3.646384;
1562328569;847410;1562328569;847431;1562328569;847365;3.869054;
1562328569;887570;1562328569;887584;1562328569;887536;3.854688;
1562328569;927728;1562328569;927747;1562328569;927678;3.854688;
1562328569;967903;1562328569;967922;1562328569;967854;3.95799;
1562328570;8077;1562328570;8097;1562328570;8030;3.95799;
1562328570;48231;1562328570;48243;1562328570;48199;3.953162;
1562328570;88373;1562328570;88389;1562328570;88331;3.953162;
1562328570;128532;1562328570;128552;1562328570;128484;3.944434;
1562328570;168695;1562328570;168710;1562328570;168656;3.932417;
1562328570;208859;1562328570;208873;1562328570;208823;3.932417;
1562328570;249001;1562328570;249017;1562328570;248966;3.932417;
1562328570;289162;1562328570;289177;1562328570;289110;3.953516;
1562328570;329311;1562328570;329323;1562328570;329282;3.951427;
1562328570;369446;1562328570;369459;1562328570;369413;3.951427;
1562328570;409586;1562328570;409603;1562328570;409550;3.951427;
1562328570;449734;1562328570;449747;1562328570;449698;3.951891;
1562328570;489878;1562328570;489889;1562328570;489842;3.951891;
1562328570;530042;1562328570;530061;1562328570;529990;3.88899;
1562328570;570217;1562328570;570240;1562328570;570176;3.88899;
1562328570;610402;1562328570;610417;1562328570;610359;3.881707;
1562328570;650545;1562328570;650557;1562328570;650517;3.881707;
1562328570;690692;1562328570;690707;1562328570;690655;3.86243;
1562328570;730841;1562328570;730849;1562328570;730804;3.813235;
1562328570;771007;1562328570;771028;1562328570;770953;3.813235;
1562328570;811198;1562328570;811214;1562328570;811150;3.818965;
1562328570;851364;1562328570;851382;1562328570;851329;3.818965;
1562328570;891522;1562328570;891538;1562328570;891486;3.804662;
1562328570;931694;1562328570;931714;1562328570;931643;3.804662;
1562328570;971868;1562328570;971885;1562328570;971825;3.804662;
1562328571;12018;1562328571;12027;1562328571;11984;3.804662;
1562328571;52165;1562328571;52175;1562328571;52130;3.718384;
1562328571;92311;1562328571;92321;1562328571;92273;3.718384;
1562328571;132443;1562328571;132453;1562328571;132409;3.694022;
1562328571;172606;1562328571;172627;1562328571;172556;3.691931;
1562328571;212774;1562328571;212787;1562328571;212741;3.691931;
1562328571;252925;1562328571;252939;1562328571;252891;3.585797;
1562328571;293079;1562328571;293098;1562328571;293035;3.585797;
1562328571;333228;1562328571;333239;1562328571;333195;3.597578;
1562328571;373371;1562328571;373389;1562328571;373321;3.597578;
1562328571;413541;1562328571;413563;1562328571;413496;3.571921;
1562328571;453709;1562328571;453723;1562328571;453663;3.571921;
1562328571;493855;1562328571;493877;1562328571;493809;3.550281;
1562328571;534037;1562328571;534053;1562328571;534005;3.536522;
1562328571;574199;1562328571;574214;1562328571;574158;3.536522;
1562328571;614369;1562328571;614384;1562328571;614318;3.536522;
1562328571;654553;1562328571;654574;1562328571;654497;3.526189;
1562328571;694713;1562328571;694727;1562328571;694674;3.526189;
1562328571;734860;1562328571;734874;1562328571;734818;3.491575;
1562328571;775021;1562328571;775043;1562328571;774971;3.491575;
1562328571;815217;1562328571;815239;1562328571;815163;3.482517;
1562328571;855411;1562328571;855438;1562328571;855362;3.482517;
1562328571;895588;1562328571;895603;1562328571;895552;3.508019;
1562328571;935741;1562328571;935754;1562328571;935706;3.508019;
1562328571;975897;1562328571;975918;1562328571;975851;3.45197;
1562328572;16051;1562328572;16064;1562328572;16019;3.45197;
1562328572;56210;1562328572;56230;1562328572;56157;3.440304;
1562328572;96371;1562328572;96386;1562328572;96335;3.440304;
1562328572;136528;1562328572;136548;1562328572;136481;3.417828;
1562328572;176688;1562328572;176699;1562328572;176650;3.417828;
1562328572;216853;1562328572;216880;1562328572;216799;3.435081;
1562328572;257020;1562328572;257032;1562328572;256985;3.435081;
1562328572;297160;1562328572;297171;1562328572;297122;3.436136;
1562328572;337315;1562328572;337336;1562328572;337263;3.436136;
1562328572;377502;1562328572;377521;1562328572;377456;3.436036;
1562328572;417667;1562328572;417685;1562328572;417624;3.436036;
1562328572;457830;1562328572;457849;1562328572;457786;3.436036;
1562328572;498014;1562328572;498037;1562328572;497957;3.458971;
1562328572;538218;1562328572;538238;1562328572;538163;3.458971;
1562328572;578418;1562328572;578438;1562328572;578360;3.458971;
1562328572;618612;1562328572;618633;1562328572;618559;3.458971;
1562328572;658784;1562328572;658796;1562328572;658747;3.498403;
1562328572;698935;1562328572;698952;1562328572;698902;3.498403;
1562328572;739075;1562328572;739084;1562328572;739051;3.509872;
1562328572;779201;1562328572;779214;1562328572;779169;3.509872;
1562328572;819365;1562328572;819381;1562328572;819324;3.509872;
1562328572;859532;1562328572;859554;1562328572;859481;3.521434;
1562328572;899712;1562328572;899732;1562328572;899672;3.510045;
1562328572;939895;1562328572;939912;1562328572;939849;3.510045;
1562328572;980071;1562328572;980092;1562328572;980020;3.505511;
1562328573;20253;1562328573;20274;1562328573;20203;3.505511;
1562328573;60409;1562328573;60420;1562328573;60380;3.552603;
1562328573;100528;1562328573;100548;1562328573;100482;3.552603;
1562328573;140677;1562328573;140688;1562328573;140650;3.555018;
1562328573;180818;1562328573;180834;1562328573;180776;3.56548;
1562328573;220962;1562328573;220973;1562328573;220933;3.582828;
1562328573;261102;1562328573;261119;1562328573;261056;3.582828;
1562328573;301271;1562328573;301290;1562328573;301223;3.582828;
1562328573;341418;1562328573;341426;1562328573;341395;3.602097;
1562328573;381532;1562328573;381540;1562328573;381505;3.602097;
1562328573;421668;1562328573;421683;1562328573;421621;3.602097;
1562328573;461829;1562328573;461849;1562328573;461783;3.671849;
1562328573;501974;1562328573;501984;1562328573;501944;3.659076;
1562328573;542115;1562328573;542130;1562328573;542066;3.659076;
1562328573;582282;1562328573;582299;1562328573;582237;3.659076;
1562328573;622434;1562328573;622444;1562328573;622405;3.739105;
1562328573;662562;1562328573;662573;1562328573;662529;3.739105;
1562328573;702692;1562328573;702703;1562328573;702664;3.753781;
1562328573;742835;1562328573;742853;1562328573;742791;3.753781;
1562328573;782988;1562328573;782999;1562328573;782957;3.735304;
1562328573;823122;1562328573;823135;1562328573;823090;3.735304;
1562328573;863254;1562328573;863266;1562328573;863225;3.744162;
1562328573;903391;1562328573;903405;1562328573;903358;3.787347;
1562328573;943532;1562328573;943542;1562328573;943499;3.787347;
1562328573;983665;1562328573;983676;1562328573;983633;3.787347;
1562328574;23804;1562328574;23816;1562328574;23767;3.761575;
1562328574;63942;1562328574;63952;1562328574;63908;3.761575;
1562328574;104072;1562328574;104082;1562328574;104043;3.780363;
1562328574;144194;1562328574;144203;1562328574;144166;3.780363;
1562328574;184313;1562328574;184321;1562328574;184287;3.779968;
1562328574;224441;1562328574;224456;1562328574;224407;3.772796;
1562328574;264582;1562328574;264593;1562328574;264549;3.772796;
1562328574;304718;1562328574;304726;1562328574;304688;3.772796;
1562328574;344850;1562328574;344859;1562328574;344818;3.796358;
1562328574;385009;1562328574;385020;1562328574;384974;3.796358;
1562328574;425151;1562328574;425160;1562328574;425121;3.810564;
1562328574;465305;1562328574;465328;1562328574;465259;3.810564;
1562328574;505474;1562328574;505483;1562328574;505447;3.818978;
1562328574;545613;1562328574;545623;1562328574;545581;3.818978;
1562328574;585766;1562328574;585783;1562328574;585721;3.818978;
1562328574;625940;1562328574;625956;1562328574;625898;3.796656;
1562328574;666105;1562328574;666115;1562328574;666072;3.796656;
1562328574;706248;1562328574;706257;1562328574;706213;3.796656;
1562328574;746404;1562328574;746419;1562328574;746358;3.796656;
1562328574;786544;1562328574;786556;1562328574;786514;3.796885;
1562328574;826680;1562328574;826695;1562328574;826643;3.796885;
1562328574;866811;1562328574;866821;1562328574;866783;3.784337;
1562328574;906952;1562328574;906966;1562328574;906907;3.784337;
1562328574;947100;1562328574;947114;1562328574;947065;3.804165;
1562328574;987240;1562328574;987253;1562328574;987206;3.812318;
1562328575;27373;1562328575;27384;1562328575;27340;3.812318;
1562328575;67509;1562328575;67528;1562328575;67468;3.826409;
1562328575;107662;1562328575;107676;1562328575;107635;3.826409;
1562328575;147818;1562328575;147840;1562328575;147771;3.826409;
1562328575;187988;1562328575;188004;1562328575;187951;3.809265;
1562328575;228148;1562328575;228166;1562328575;228101;3.804333;
1562328575;268315;1562328575;268332;1562328575;268267;3.804333;
1562328575;308461;1562328575;308470;1562328575;308429;3.804333;
1562328575;348586;1562328575;348594;1562328575;348555;3.828704;
1562328575;388710;1562328575;388723;1562328575;388676;3.828704;
1562328575;428854;1562328575;428870;1562328575;428809;3.828704;
1562328575;469005;1562328575;469016;1562328575;468976;3.828704;
1562328575;509140;1562328575;509148;1562328575;509108;3.841134;
1562328575;549266;1562328575;549276;1562328575;549238;3.845895;
1562328575;589397;1562328575;589409;1562328575;589368;3.845895;
1562328575;629551;1562328575;629564;1562328575;629518;3.859306;
1562328575;669697;1562328575;669714;1562328575;669671;3.859306;
1562328575;709843;1562328575;709861;1562328575;709812;3.854581;
1562328575;750000;1562328575;750009;1562328575;749965;3.854581;
1562328575;790151;1562328575;790167;1562328575;790113;3.854581;
1562328575;830319;1562328575;830333;1562328575;830269;3.8642;
1562328575;870462;1562328575;870477;1562328575;870429;3.8642;
1562328575;910617;1562328575;910635;1562328575;910571;3.873913;
1562328575;950782;1562328575;950796;1562328575;950733;3.875379;
1562328575;990962;1562328575;990979;1562328575;990913;3.875379;
1562328576;31150;1562328576;31165;1562328576;31100;3.875379;
1562328576;71292;1562328576;71304;1562328576;71261;3.875379;
1562328576;111438;1562328576;111450;1562328576;111404;3.897611;
1562328576;151607;1562328576;151622;1562328576;151563;3.897611;
1562328576;191760;1562328576;191778;1562328576;191727;3.9024;
1562328576;231922;1562328576;231953;1562328576;231876;3.9024;
1562328576;272125;1562328576;272145;1562328576;272075;3.937601;
1562328576;312298;1562328576;312309;1562328576;312264;3.937601;
1562328576;352469;1562328576;352484;1562328576;352414;3.937601;
1562328576;392647;1562328576;392666;1562328576;392600;3.939983;
1562328576;432830;1562328576;432842;1562328576;432792;3.939983;
1562328576;472983;1562328576;472992;1562328576;472943;3.943551;
1562328576;513125;1562328576;513135;1562328576;513091;3.95046;
1562328576;553272;1562328576;553292;1562328576;553234;3.95046;
1562328576;593483;1562328576;593503;1562328576;593420;3.962054;
1562328576;633666;1562328576;633687;1562328576;633620;3.962054;
1562328576;673865;1562328576;673886;1562328576;673818;3.978204;
1562328576;714061;1562328576;714084;1562328576;714005;3.978204;
1562328576;754261;1562328576;754282;1562328576;754204;3.978803;
1562328576;794450;1562328576;794474;1562328576;794401;3.978803;
1562328576;834621;1562328576;834632;1562328576;834588;4.010805;
1562328576;874768;1562328576;874781;1562328576;874731;4.014015;
1562328576;914918;1562328576;914931;1562328576;914882;4.014015;
1562328576;955060;1562328576;955072;1562328576;955028;4.014015;
1562328576;995210;1562328576;995233;1562328576;995172;4.026323;
1562328577;35373;1562328577;35385;1562328577;35336;4.026323;
1562328577;75526;1562328577;75539;1562328577;75488;4.032103;
1562328577;115678;1562328577;115689;1562328577;115641;4.032103;
1562328577;155855;1562328577;155870;1562328577;155810;4.030368;
1562328577;196007;1562328577;196023;1562328577;195962;4.030368;
1562328577;236178;1562328577;236194;1562328577;236138;4.032479;
1562328577;276324;1562328577;276337;1562328577;276288;4.043238;
1562328577;316483;1562328577;316505;1562328577;316435;4.043238;
1562328577;356658;1562328577;356667;1562328577;356624;4.04803;
1562328577;396803;1562328577;396818;1562328577;396753;4.04803;
1562328577;436974;1562328577;436993;1562328577;436926;4.052073;
1562328577;477148;1562328577;477158;1562328577;477099;4.052073;
1562328577;517279;1562328577;517292;1562328577;517244;4.052073;
1562328577;557421;1562328577;557435;1562328577;557385;4.052073;
1562328577;597607;1562328577;597640;1562328577;597550;4.111583;
1562328577;637812;1562328577;637833;1562328577;637762;4.156252;
1562328577;677998;1562328577;678018;1562328577;677949;4.156252;
1562328577;718168;1562328577;718182;1562328577;718129;4.145628;
1562328577;758313;1562328577;758326;1562328577;758278;4.145628;
1562328577;798463;1562328577;798477;1562328577;798414;4.192016;
1562328577;838636;1562328577;838654;1562328577;838577;4.192016;
1562328577;878805;1562328577;878825;1562328577;878759;4.188459;
1562328577;918978;1562328577;918998;1562328577;918932;4.195205;
1562328577;959166;1562328577;959186;1562328577;959110;4.195205;
1562328577;999343;1562328577;999362;1562328577;999295;4.210775;
1562328578;39530;1562328578;39551;1562328578;39479;4.210775;
1562328578;79719;1562328578;79731;1562328578;79668;4.206592;
1562328578;119851;1562328578;119863;1562328578;119822;4.206592;
1562328578;159997;1562328578;160016;1562328578;159951;4.206592;
1562328578;200151;1562328578;200162;1562328578;200121;4.25608;
1562328578;240295;1562328578;240315;1562328578;240247;4.25608;
1562328578;280458;1562328578;280476;1562328578;280423;4.21235;
1562328578;320607;1562328578;320617;1562328578;320573;4.21235;
1562328578;360760;1562328578;360776;1562328578;360713;4.227948;
1562328578;400903;1562328578;400917;1562328578;400873;4.227948;
1562328578;441077;1562328578;441097;1562328578;441025;4.229951;
1562328578;481261;1562328578;481284;1562328578;481209;4.229951;
1562328578;521460;1562328578;521482;1562328578;521405;4.239909;
1562328578;561643;1562328578;561660;1562328578;561605;4.212933;
1562328578;601813;1562328578;601833;1562328578;601759;4.212933;
1562328578;641990;1562328578;642011;1562328578;641941;4.212933;
1562328578;682208;1562328578;682222;1562328578;682126;4.212933;
1562328578;722357;1562328578;722373;1562328578;722320;4.212933;
1562328578;762514;1562328578;762544;1562328578;762466;4.117982;
1562328578;802685;1562328578;802700;1562328578;802648;4.117982;
1562328578;842858;1562328578;842878;1562328578;842798;4.102723;
1562328578;883028;1562328578;883042;1562328578;882988;4.102723;
1562328578;923175;1562328578;923189;1562328578;923136;4.118138;
1562328578;963327;1562328578;963342;1562328578;963285;4.118292;
1562328579;3485;1562328579;3506;1562328579;3439;4.118292;
1562328579;43646;1562328579;43657;1562328579;43616;4.075995;
1562328579;83776;1562328579;83788;1562328579;83742;4.075995;
1562328579;123936;1562328579;123954;1562328579;123884;4.075995;
1562328579;164107;1562328579;164120;1562328579;164071;4.075995;
1562328579;204245;1562328579;204254;1562328579;204214;4.040602;
1562328579;244382;1562328579;244392;1562328579;244348;4.040602;
1562328579;284573;1562328579;284586;1562328579;284523;4.059847;
1562328579;324742;1562328579;324764;1562328579;324689;4.059847;
1562328579;364921;1562328579;364940;1562328579;364875;4.059847;
1562328579;405077;1562328579;405092;1562328579;405040;4.059847;
1562328579;445236;1562328579;445258;1562328579;445186;4.059847;
1562328579;485418;1562328579;485433;1562328579;485377;4.059847;
1562328579;525579;1562328579;525602;1562328579;525527;4.046902;
1562328579;565766;1562328579;565790;1562328579;565712;4.046902;
1562328579;605958;1562328579;605979;1562328579;605905;4.03058;
1562328579;646149;1562328579;646168;1562328579;646094;4.03058;
1562328579;686313;1562328579;686325;1562328579;686277;4.040191;
1562328579;726487;1562328579;726510;1562328579;726425;4.024977;
1562328579;766678;1562328579;766707;1562328579;766629;4.024977;
1562328579;806853;1562328579;806867;1562328579;806814;4.024977;
1562328579;847013;1562328579;847027;1562328579;846975;4.047157;
1562328579;887274;1562328579;887284;1562328579;887126;4.047157;
1562328579;927437;1562328579;927460;1562328579;927381;4.047157;
1562328579;967624;1562328579;967647;1562328579;967569;4.06097;
1562328580;7803;1562328580;7818;1562328580;7763;4.066475;
1562328580;47967;1562328580;47990;1562328580;47918;4.066475;
1562328580;88129;1562328580;88143;1562328580;88095;4.050192;
1562328580;128284;1562328580;128300;1562328580;128235;4.080729;
1562328580;168472;1562328580;168493;1562328580;168419;4.080729;
1562328580;208652;1562328580;208665;1562328580;208606;4.081802;
1562328580;248830;1562328580;248853;1562328580;248781;4.081802;
1562328580;289013;1562328580;289033;1562328580;288963;4.10172;
1562328580;329182;1562328580;329198;1562328580;329141;4.10172;
1562328580;369335;1562328580;369350;1562328580;369298;4.112293;
1562328580;409485;1562328580;409500;1562328580;409450;4.112293;
1562328580;449637;1562328580;449658;1562328580;449594;4.10926;
1562328580;489876;1562328580;489892;1562328580;489763;4.10926;
1562328580;530018;1562328580;530028;1562328580;529988;4.124805;
1562328580;570163;1562328580;570177;1562328580;570123;4.124805;
1562328580;610331;1562328580;610352;1562328580;610281;4.171656;
1562328580;650518;1562328580;650533;1562328580;650472;4.171656;
1562328580;690683;1562328580;690694;1562328580;690647;4.20339;
1562328580;730854;1562328580;730867;1562328580;730811;4.20339;
1562328580;771006;1562328580;771017;1562328580;770974;4.194334;
1562328580;811151;1562328580;811161;1562328580;811118;4.194334;
1562328580;851289;1562328580;851298;1562328580;851256;4.300391;
1562328580;891441;1562328580;891451;1562328580;891406;4.300391;
1562328580;931606;1562328580;931615;1562328580;931570;4.28976;
1562328580;971745;1562328580;971757;1562328580;971707;4.28976;
1562328581;11891;1562328581;11900;1562328581;11861;4.298713;
1562328581;52037;1562328581;52057;1562328581;51996;4.325459;
1562328581;92209;1562328581;92222;1562328581;92174;4.325459;
1562328581;132363;1562328581;132380;1562328581;132319;4.325459;
1562328581;172514;1562328581;172522;1562328581;172478;4.340317;
1562328581;212651;1562328581;212660;1562328581;212614;4.340317;
1562328581;252804;1562328581;252822;1562328581;252760;4.340607;
1562328581;292956;1562328581;292969;1562328581;292922;4.340607;
1562328581;333114;1562328581;333138;1562328581;333061;4.37949;
1562328581;373281;1562328581;373293;1562328581;373245;4.37949;
1562328581;413435;1562328581;413457;1562328581;413385;4.394339;
1562328581;453598;1562328581;453610;1562328581;453564;4.394339;
1562328581;493736;1562328581;493752;1562328581;493698;4.394339;
1562328581;533885;1562328581;533898;1562328581;533848;4.394339;
1562328581;574028;1562328581;574039;1562328581;573994;4.541218;
1562328581;614187;1562328581;614207;1562328581;614134;4.561137;
1562328581;654367;1562328581;654380;1562328581;654317;4.561137;
1562328581;694523;1562328581;694532;1562328581;694490;4.561137;
1562328581;734656;1562328581;734666;1562328581;734622;4.585055;
1562328581;774813;1562328581;774833;1562328581;774762;4.585055;
1562328581;814985;1562328581;814996;1562328581;814948;4.58868;
1562328581;855148;1562328581;855173;1562328581;855095;4.58868;
1562328581;895310;1562328581;895321;1562328581;895280;4.604365;
1562328581;935468;1562328581;935495;1562328581;935413;4.638083;
1562328581;975664;1562328581;975680;1562328581;975613;4.638083;
1562328582;15836;1562328582;15847;1562328582;15800;4.638083;
1562328582;55991;1562328582;56005;1562328582;55944;4.638083;
1562328582;96176;1562328582;96193;1562328582;96118;4.70691;
1562328582;136354;1562328582;136373;1562328582;136308;4.70691;
1562328582;176526;1562328582;176537;1562328582;176487;4.730547;
1562328582;216702;1562328582;216724;1562328582;216648;4.730547;
1562328582;256899;1562328582;256920;1562328582;256843;4.862514;
1562328582;297094;1562328582;297118;1562328582;297039;4.862514;
1562328582;337307;1562328582;337328;1562328582;337258;4.862514;
1562328582;377479;1562328582;377493;1562328582;377443;4.860295;
1562328582;417632;1562328582;417650;1562328582;417593;4.860295;
1562328582;457791;1562328582;457807;1562328582;457750;4.890531;
1562328582;497946;1562328582;497962;1562328582;497902;4.910248;
1562328582;538098;1562328582;538114;1562328582;538060;4.910248;
1562328582;578245;1562328582;578257;1562328582;578210;4.904538;
1562328582;618402;1562328582;618421;1562328582;618354;4.904538;
1562328582;658575;1562328582;658592;1562328582;658532;4.919375;
1562328582;698726;1562328582;698739;1562328582;698693;4.956545;
1562328582;738866;1562328582;738877;1562328582;738831;4.956545;
1562328582;779004;1562328582;779016;1562328582;778969;4.964848;
1562328582;819140;1562328582;819151;1562328582;819106;4.964848;
1562328582;859283;1562328582;859294;1562328582;859248;4.95721;
1562328582;899422;1562328582;899441;1562328582;899384;4.95721;
1562328582;939572;1562328582;939584;1562328582;939537;4.95721;
1562328582;979717;1562328582;979729;1562328582;979676;4.95721;
1562328583;19869;1562328583;19884;1562328583;19825;5.009599;
1562328583;60016;1562328583;60028;1562328583;59979;5.01894;
1562328583;100164;1562328583;100182;1562328583;100121;5.01894;
1562328583;140324;1562328583;140335;1562328583;140289;5.02303;
1562328583;180459;1562328583;180481;1562328583;180425;5.02303;
1562328583;220645;1562328583;220662;1562328583;220600;5.012328;
1562328583;260851;1562328583;260871;1562328583;260795;5.012328;
1562328583;301019;1562328583;301033;1562328583;300982;5.017591;
1562328583;341165;1562328583;341181;1562328583;341126;5.017591;
1562328583;381322;1562328583;381342;1562328583;381274;5.020369;
1562328583;421491;1562328583;421506;1562328583;421448;5.020369;
1562328583;461639;1562328583;461653;1562328583;461600;5.031286;
1562328583;501815;1562328583;501846;1562328583;501749;5.031286;
1562328583;542000;1562328583;542014;1562328583;541961;5.031286;
1562328583;582146;1562328583;582161;1562328583;582109;5.039266;
1562328583;622291;1562328583;622306;1562328583;622254;5.039266;
1562328583;662461;1562328583;662482;1562328583;662412;5.026932;
1562328583;702644;1562328583;702666;1562328583;702595;5.026932;
1562328583;742827;1562328583;742856;1562328583;742775;5.042766;
1562328583;783013;1562328583;783035;1562328583;782964;5.004234;
1562328583;823191;1562328583;823213;1562328583;823144;5.004234;
1562328583;863364;1562328583;863381;1562328583;863319;4.985411;
1562328583;903522;1562328583;903540;1562328583;903479;4.985411;
1562328583;943693;1562328583;943706;1562328583;943645;5.002623;
1562328583;983842;1562328583;983864;1562328583;983804;5.002623;
1562328584;24006;1562328584;24025;1562328584;23964;4.985085;
1562328584;64161;1562328584;64177;1562328584;64123;4.985085;
1562328584;104313;1562328584;104329;1562328584;104275;4.985085;
1562328584;144470;1562328584;144484;1562328584;144431;4.976084;
1562328584;184638;1562328584;184659;1562328584;184583;4.976084;
1562328584;224807;1562328584;224824;1562328584;224768;4.977251;
1562328584;264963;1562328584;264988;1562328584;264925;4.977251;
1562328584;305128;1562328584;305146;1562328584;305084;4.977251;
1562328584;345281;1562328584;345299;1562328584;345240;4.977251;
1562328584;385431;1562328584;385445;1562328584;385396;4.913559;
1562328584;425597;1562328584;425617;1562328584;425542;4.913559;
1562328584;465785;1562328584;465806;1562328584;465728;4.893812;
1562328584;505952;1562328584;505968;1562328584;505915;4.893812;
1562328584;546109;1562328584;546124;1562328584;546070;4.893812;
1562328584;586270;1562328584;586286;1562328584;586222;4.893644;
1562328584;626421;1562328584;626437;1562328584;626382;4.893644;
1562328584;666569;1562328584;666584;1562328584;666531;4.893644;
1562328584;706714;1562328584;706730;1562328584;706678;4.893644;
1562328584;746869;1562328584;746884;1562328584;746829;4.90227;
1562328584;787026;1562328584;787041;1562328584;786983;4.90227;
1562328584;827181;1562328584;827196;1562328584;827143;4.896557;
1562328584;867335;1562328584;867350;1562328584;867294;4.896557;
1562328584;907497;1562328584;907520;1562328584;907456;4.889328;
1562328584;947658;1562328584;947674;1562328584;947613;4.889328;
1562328584;987844;1562328584;987863;1562328584;987778;4.908197;
1562328585;28040;1562328585;28061;1562328585;27976;4.914022;
1562328585;68225;1562328585;68240;1562328585;68187;4.914022;
1562328585;108381;1562328585;108401;1562328585;108343;4.921313;
1562328585;148534;1562328585;148550;1562328585;148497;4.921313;
1562328585;188678;1562328585;188687;1562328585;188644;4.904251;
1562328585;228810;1562328585;228819;1562328585;228774;4.904251;
